,amon,brp,cac,Cadps,Fife,Liprin-alpha,Pdf,Rab27,Rab3,Rbp,RhoGAP100F,Rim,Snap25,Syb,Syt1,Syt12,Syt14,Syt4,Syt7,Sytalpha,Sytbeta,Syx13,Syx16,Syx17,Syx18,Syx4,Syx5,Syx6,Syx7,Syx8,unc-13,date,experiment,exp_time
20190001_CLK856_DD_CT14_AR01_GTCTAG,3,7,7,7,5,1,6,0,13,9,3,11,4,0,66,0,0,4,10,0,2,0,0,0,0,0,0,2,6,0,19,2019-01-01,DD,CT14
20190001_CLK856_DD_CT14_AR01_GTCTCA,5,19,10,3,12,4,6,0,20,27,11,27,4,0,114,0,0,10,12,1,10,1,0,0,0,0,0,8,1,2,14,2019-01-01,DD,CT14
20190001_CLK856_DD_CT14_AR01_GTCTTC,0,6,8,4,2,0,10,0,13,10,9,13,15,1,37,1,0,11,11,1,2,0,0,0,0,0,2,3,0,0,53,2019-01-01,DD,CT14
20190001_CLK856_DD_CT14_AR01_GTGAAG,32,19,22,7,5,4,13,1,31,11,6,65,5,0,72,0,0,25,21,2,3,0,0,1,0,0,4,2,2,1,87,2019-01-01,DD,CT14
20190001_CLK856_DD_CT14_AR01_GTGACA,3,1,1,2,2,0,1,0,0,1,1,2,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,5,2019-01-01,DD,CT14
20190001_CLK856_DD_CT14_AR01_GTGATC,0,0,1,0,0,0,0,0,1,1,1,0,4,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,2019-01-01,DD,CT14
20190001_CLK856_DD_CT14_AR01_GTTGAG,6,10,7,5,2,1,1,0,1,0,3,6,4,0,20,0,0,10,5,1,0,0,1,0,0,0,1,0,0,0,9,2019-01-01,DD,CT14
20190001_CLK856_DD_CT14_AR01_GTTGCA,1,3,0,1,0,0,0,0,0,2,0,2,0,0,8,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,2019-01-01,DD,CT14
20190001_CLK856_DD_CT14_AR01_GTTGTC,0,1,0,0,0,0,2,0,2,0,0,3,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2019-01-01,DD,CT14
20190001_CLK856_DD_CT14_AR01_TCACAG,2,0,0,1,0,0,2,0,1,0,0,1,3,0,6,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,2019-01-01,DD,CT14
20190001_CLK856_DD_CT14_AR01_TCACCA,4,1,11,0,2,1,0,0,0,4,2,2,1,0,11,0,0,1,3,0,0,0,0,0,0,1,0,2,0,0,4,2019-01-01,DD,CT14
20190001_CLK856_DD_CT14_AR01_TCACTC,6,4,12,3,4,0,12,0,5,13,0,5,3,0,22,0,0,6,9,0,4,0,0,1,0,0,1,3,0,0,27,2019-01-01,DD,CT14
